FPR,TPR
0.23442517662170842,0.7710196779964222
0.2357096981374438,0.7710196779964222
0.2357096981374438,0.774597495527728
0.2363519588953115,0.774597495527728
0.2363519588953115,0.776386404293381
0.2382787411689146,0.776386404293381
0.2382787411689146,0.7799642218246869
0.24149004495825305,0.7799642218246869
0.24149004495825305,0.7817531305903399
0.24213230571612074,0.7817531305903399
0.24213230571612074,0.7835420393559929
0.2466281310211946,0.7835420393559929
0.2466281310211946,0.7853309481216458
0.2472703917790623,0.7853309481216458
0.2472703917790623,0.7871198568872988
0.24791265253692998,0.7871198568872988
0.24791265253692998,0.7889087656529516
0.2491971740526654,0.7889087656529516
0.2491971740526654,0.7906976744186046
0.2504816955684008,0.7906976744186046
0.2504816955684008,0.7924865831842576
0.25369299935773926,0.7924865831842576
0.25369299935773926,0.7978533094812165
0.2556197816313423,0.7978533094812165
0.2556197816313423,0.8014311270125224
0.25690430314707774,0.8014311270125224
0.25690430314707774,0.8032200357781754
0.2575465639049454,0.8032200357781754
0.2575465639049454,0.8050089445438283
0.2581888246628131,0.8050089445438283
0.2581888246628131,0.8067978533094812
0.26011560693641617,0.8067978533094812
0.26011560693641617,0.8085867620751341
0.26140012845215155,0.8085867620751341
0.26140012845215155,0.8121645796064401
0.26204238921001927,0.8121645796064401
0.26204238921001927,0.813953488372093
0.26396917148362237,0.813953488372093
0.26396917148362237,0.817531305903399
0.26525369299935775,0.817531305903399
0.26525369299935775,0.8193202146690519
0.26718047527296085,0.8193202146690519
0.26718047527296085,0.8211091234347049
0.26846499678869623,0.8211091234347049
0.26846499678869623,0.8228980322003577
0.27552986512524086,0.8228980322003577
0.27552986512524086,0.8264758497316637
0.2761721258831085,0.8264758497316637
0.2761721258831085,0.8282647584973166
0.279383429672447,0.8282647584973166
0.279383429672447,0.8300536672629696
0.2800256904303147,0.8300536672629696
0.2800256904303147,0.8318425760286225
0.2813102119460501,0.8318425760286225
0.2813102119460501,0.8336314847942755
0.28387925497752087,0.8336314847942755
0.28387925497752087,0.8354203935599285
0.2845215157353886,0.8354203935599285
0.2845215157353886,0.8372093023255814
0.28644829800899163,0.8372093023255814
0.28644829800899163,0.8389982110912343
0.2935131663455363,0.8389982110912343
0.2935131663455363,0.8407871198568873
0.29736673089274246,0.8407871198568873
0.29736673089274246,0.8425760286225402
0.2999357739242132,0.8425760286225402
0.2999357739242132,0.8443649373881932
0.3037893384714194,0.8443649373881932
0.3037893384714194,0.8461538461538461
0.30764290301862557,0.8461538461538461
0.30764290301862557,0.8479427549194991
0.31021194605009633,0.8479427549194991
0.31021194605009633,0.8497316636851521
0.3134232498394348,0.8497316636851521
0.3134232498394348,0.851520572450805
0.3147077713551702,0.851520572450805
0.3147077713551702,0.855098389982111
0.3166345536287733,0.855098389982111
0.3166345536287733,0.8568872987477638
0.3179190751445087,0.8568872987477638
0.3179190751445087,0.8586762075134168
0.3198458574181118,0.8586762075134168
0.3198458574181118,0.8604651162790697
0.32048811817597944,0.8604651162790697
0.32048811817597944,0.8622540250447227
0.3230571612074502,0.8622540250447227
0.3230571612074502,0.8640429338103757
0.32755298651252407,0.8640429338103757
0.32755298651252407,0.8658318425760286
0.32883750802825945,0.8658318425760286
0.32883750802825945,0.8676207513416816
0.32947976878612717,0.8676207513416816
0.32947976878612717,0.8694096601073346
0.33204881181759793,0.8694096601073346
0.33204881181759793,0.8711985688729875
0.3468208092485549,0.8711985688729875
0.3468208092485549,0.8729874776386404
